Start_Time,End_Time,PROGRAM/AD/SONGS,TIMELINE
21:17:14,21:17:19,JINGLE: RADIO CITY,21:17:14-21:17:19
21:17:19,21:21:18,"SONG: OH VASANTHA RAJA, ILAIYARAAJA & S. P. BALASUBRAHMANYAM & S. JANAKI, NEENGAL KETTAVAI, ECHO RECORDS, 1984, TAMIL",21:17:19-21:21:18
21:21:18,21:21:36,JINGLE: RADIO CITY,21:21:18-21:21:36
21:21:36,21:24:53,"PROGRAM: LOVE SHOT, RJ LOVE GURU",21:21:36-21:24:53
21:24:53,21:25:05,JINGLE: OH BUTTERFLY SONG INTRO,21:24:53-21:25:05
21:25:05,21:28:52,"SONG: OH BUTTERFLY, ILAIYARAAJA, S. P. BALASUBRAHMANYAM & ASHA BHOSLE, MEERA, ECHO RECORDS, 1992, TAMIL",21:25:05-21:28:52
21:28:52,21:29:07,"AD: HOTEL VIRUDUNAGAR, HOTEL & ACCOMMODATION, HOSPITALITY & RESORT, TRAVEL & TOURISM",21:28:52-21:29:07
21:29:07,21:29:18,"AD: GALAXY HEALTH INSURANCE, HEALTH- INSURANCE, FINANCE-INSURANCE, FINANCE",21:29:07-21:29:18
21:29:18,21:29:48,"AD: SRM GLOBAL, MULTISPECIALITY HOSPITAL, SERVICE-MEDICAL, HEALTHCARE",21:29:18-21:29:48
21:29:48,21:29:59,"AD: JOYALUKKAS, GOLD & DIAMOND JEWELLERY, ACCESSORIES-JEWELLERY, ACCESSORIES",21:29:48-21:29:59
21:29:59,21:30:30,"AD: SRM INSITUTE OF SCIENCE AND TECHNOLOGY, UG & PG COURSES, HIGHER EDUCATION, EDUCATION",21:29:59-21:30:30
21:30:30,21:30:46,"AD: SNEHALAYA SILKS, SILKS & SAREES, CLOTHING, TEXTILES & APPARELS",21:30:30-21:30:46
21:30:46,21:30:53,JINGLE: RADIO CITY,21:30:46-21:30:53
21:30:53,21:31:03,JINGLE: VELLI NILAVE SONG INTRO,21:30:53-21:31:03
21:31:03,21:35:15,"SONG: VELLI NILAVE, S. P. BALASUBRAHMANYAM & S. N. SURENDAR & ARUNMOZHI & UMA RAMANAN, NANDHAVANA THERU, ECHO RECORDS, 1995, TAMIL",21:31:03-21:35:15
21:35:15,21:35:23,JINGLE: RADIO CITY,21:35:15-21:35:23
21:35:23,21:35:44,"AD: RC SWAPPR, PODCASTS & SHOWS APP, DIGITAL MEDIA, ENTERTAINMENT",21:35:23-21:35:44
21:35:44,21:35:48,JINGLE: RADIO CITY,21:35:44-21:35:48
21:35:48,21:36:18,"AD: IFFCO TOKIO, LIFE INSURANCE, FINANCE-INSURANCE, FINANCE",21:35:48-21:36:18
21:36:18,21:37:03,"AD: CANARA BANK, BANKING SERVICES, BANKING & FINANCE, FINANCE",21:36:18-21:37:03
21:37:03,21:37:08,JINGLE: RADIO CITY,21:37:03-21:37:08
21:37:08,21:37:17,JINGLE: PERAI SOLLAVAA SONG INTRO,21:37:08-21:37:17
21:37:17,21:41:17,"SONG: PERAI SOLLAVAA, S. P. BALASUBRAHMANYAM & S. JANAKI, GURU, ECHO RECORDS, 1980, TAMIL",21:37:17-21:41:17
21:41:17,21:41:25,JINGLE: RADIO CITY,21:41:17-21:41:25
21:41:25,21:41:38,JINGLE: ADI VAANMATHI SONG INTRO,21:41:25-21:41:38
21:41:38,21:45:48,"SONG: ADI VAANMATHI, ILAIYARAAJA & S. P. BALASUBRAHMANYAM & K. S. CHITHRA, SIVA, AGI MUSIC, 1989, TAMIL",21:41:38-21:45:48
21:45:48,21:45:56,JINGLE: RADIO CITY,21:45:48-21:45:56
21:45:56,21:46:06,JINGLE: KAADHAL KAADHAL KAADHAL SONG INTRO,21:45:56-21:46:06
21:46:06,21:49:41,"SONG: KAADHAL KAADHAL KAADHAL, S. P. BALASUBRAHMANYAM & K. S. CHITHRA, POOCHUDEVA, ECHO RECORDS, 1990, TAMIL",21:46:06-21:49:41
21:49:41,21:49:46,JINGLE: INIMAYANA PADALGAL,21:49:41-21:49:46
21:49:46,21:49:51,JINGLE: RADIO CITY,21:49:46-21:49:51
21:49:51,21:49:55,JINGLE: RADIO CITY,21:49:51-21:49:55
21:49:55,21:50:10,"AD: HOTEL VIRUDUNAGAR, HOTEL & ACCOMMODATION, HOSPITALITY & RESORT, TRAVEL & TOURISM",21:49:55-21:50:10
21:50:10,21:50:31,"AD: MALABAR GOLD AND DIAMONDS, GOLD & DIAMOND JEWELLERY, ACCESSORIES-JEWELLERY, ACCESSORIES",21:50:10-21:50:31
21:50:31,21:51:15,"AD: CANARA BANK, BANKING SERVICES, BANKING & FINANCE, FINANCE",21:50:31-21:51:15
21:51:15,21:51:21,JINGLE: RADIO CITY,21:51:15-21:51:21
21:51:21,21:51:33,JINGLE: SUNDARI SONG INTRO,21:51:21-21:51:33
21:51:33,21:58:26,"SONG: SUNDARI, S. P. BALASUBRAHMANYAM & S. JANAKI, ORU SETHI, ECHO RECORDS, 1985, TAMIL",21:51:33-21:58:26
21:58:26,21:58:30,JINGLE: RADIO CITY,21:58:26-21:58:30
21:58:30,21:58:41,JINGLE: MUTHUMANI MALAI SONG INTRO,21:58:30-21:58:41
21:58:41,21:59:59,"SONG: MUTHUMANI MALAI, S. P. BALASUBRAHMANYAM & P. SUSHEELA & ILAIYARAAJA, CHINNA GOUNDER, AGI MUSIC, 1992, TAMIL",21:58:41-21:59:59
22:00:00,22:02:19,"SONG: MUTHUMANI MALAI, S. P. BALASUBRAHMANYAM & P. SUSHEELA & ILAIYARAAJA, CHINNA GOUNDER, AGI MUSIC, 1992, TAMIL",22:00:00-22:02:19
22:02:19,22:03:13,JINGLE: RADIO CITY,22:02:19-22:03:13
22:03:13,22:03:29,"AD: RADIO CITY, LOVE SHOT BY LOVE GURU, RADIO, ENTERTAINMENT",22:03:13-22:03:29
22:03:29,22:03:34,JINGLE: RAASA KANNU SONG INTRO,22:03:29-22:03:34
22:03:34,22:08:48,"SONG: RAASA KANNU, A. R. RAHMAN & VADIVELU, MAAMANNAN, SONY MUSIC SOUTH, 2023, TAMIL",22:03:34-22:08:48
22:08:48,22:09:05,JINGLE: RADIO CITY,22:08:48-22:09:05
22:09:05,22:12:20,"PROGRAM: LOVE SHOT, RJ LOVE GURU",22:09:05-22:12:20
22:12:20,22:12:29,JINGLE: YATHE YATHE SONG INTRO,22:12:20-22:12:29
22:12:29,22:18:08,"SONG: YATHE YATHE, G. V. PRAKASH KUMAR, AADUKALAM, SONY MUSIC SOUTH, 2011, TAMIL",22:12:29-22:18:08
22:18:08,22:22:20,"SONG: VAAN, A. R. RAHMAN & SHASHAA TIRUPATI, KAATRU VELIYIDAI, SONY MUSIC SOUTH, 2017, TAMIL",22:18:08-22:22:20
22:22:20,22:22:32,JINGLE: RADIO CITY,22:22:20-22:22:32
22:22:32,22:22:43,JINGLE: MANAPENNIN SATHIYAM SONG INTRO,22:22:32-22:22:43
22:22:43,22:26:25,"SONG: MANAPENNIN SATHIYAM, A. R. RAHMAN & LATHA RAJINIKANTH, KOCHADAIYAAN, SONY MUSIC SOUTH, 2014, TAMIL",22:22:43-22:26:25
22:26:25,22:26:33,JINGLE: RADIO CITY,22:26:25-22:26:33
22:26:33,22:27:04,"AD: RESERVE BANK OF INDIA (RBI), BANKING SERVICES, BANKING & FINANCE, FINANCE",22:26:33-22:27:04
22:27:04,22:27:35,"AD: INDIAN NAVY, VACANCIES OPEN - SAILORS & OFFICERS, PUBLIC SERVICES AD, PUBLIC INTEREST",22:27:04-22:27:35
22:27:35,22:27:40,JINGLE: RADIO CITY,22:27:35-22:27:40
22:27:40,22:30:34,"PROGRAM: LOVE SHOT, RJ LOVE GURU",22:27:40-22:30:34
22:30:34,22:31:01,JINGLE: MANNIPAAYA SONG INTRO,22:30:34-22:31:01
22:31:01,22:37:20,"SONG: MANNIPAAYA, A. R. RAHMAN & SHREYA GHOSHAL, VINNAITHAANDI VARUVAAYAA, SONY MUSIC SOUTH, 2010, TAMIL",22:31:01-22:37:20
22:37:20,22:37:40,JINGLE: RADIO CITY,22:37:20-22:37:40
22:37:40,22:37:59,JINGLE: VENNILAVU SAARAL SONG INTRO,22:37:40-22:37:59
22:37:59,22:41:07,"SONG: VENNILAVU SAARAL, KAPIL KAPILAN & RAKSHITA SURESH & G. V. PRAKASH KUMAR & YUGABHARATHI, AMARAN, SAREGAMA, 2024, TAMIL",22:37:59-22:41:07
22:41:07,22:41:14,JINGLE: RADIO CITY,22:41:07-22:41:14
22:41:14,22:41:59,"AD: FSSAI, EAT RIGHT INDIA, PUBLIC SERVICE ADS, PUBLIC INTEREST",22:41:14-22:41:59
22:41:59,22:42:30,"AD: IFFCO TOKIO, LIFE INSURANCE, FINANCE-INSURANCE, FINANCE",22:41:59-22:42:30
22:42:30,22:42:38,JINGLE: RADIO CITY,22:42:30-22:42:38
22:42:38,22:46:35,"SONG: UYIRILE, HARRIS JAYARAJ & SRINIVAS & MAHALAKSHMI IYER, VETTAIYAADU VILAIYAADU, SONY MUSIC SOUTH, 2006, TAMIL",22:42:38-22:46:35
22:46:35,22:46:53,JINGLE: RADIO CITY,22:46:35-22:46:53
22:46:53,22:47:03,JINGLE: KAADHAL VAITHU SONG INTRO,22:46:53-22:47:03
22:47:03,22:50:48,"SONG: KAADHAL VAITHU, YUVAN SHANKAR RAJA & VIJAY YESUDAS, DEEPAVALI, SONY MUSIC SOUTH, 2007, TAMIL",22:47:03-22:50:48
22:50:48,22:51:40,"AD: RC SWAPPR, PODCASTS & SHOWS APP, DIGITAL MEDIA, ENTERTAINMENT",22:50:48-22:51:40
22:51:40,22:52:24,"AD: FSSAI, EAT RIGHT INDIA, PUBLIC SERVICE ADS, PUBLIC INTEREST",22:51:40-22:52:24
22:52:24,22:52:43,"AD: RADIO CITY, CITY BAZAR, RADIO, ENTERTAINMENT",22:52:24-22:52:43
22:52:43,22:52:55,"AD: KINGMAKERS IAS ACADEMY, COACHING INSTITUTE, COACHING SERVICES, EDUCATION",22:52:43-22:52:55
22:52:55,22:53:06,"AD: HOTEL VIRUDUNAGAR, HOTEL & ACCOMMODATION, HOSPITALITY & RESORT, TRAVEL & TOURISM",22:52:55-22:53:06
22:53:06,22:53:16,"AD: ANUJ TILES, CERAMIC TILES, BUILDING MATERIALS, CONSTRUCTIONS",22:53:06-22:53:16
22:53:16,22:53:21,JINGLE: RADIO CITY,22:53:16-22:53:21
22:53:21,22:53:26,JINGLE: RADIO CITY,22:53:21-22:53:26
22:53:26,22:55:15,"PROGRAM: LOVE SHOT, RJ LOVE GURU",22:53:26-22:55:15
22:55:15,22:55:21,JINGLE: ANBAE ANBAE SONG INTRO,22:55:15-22:55:21
22:55:21,22:59:13,"SONG: ANBAE ANBAE, HARIHARAN & ANURADHA SRIRAM & VAIRAMUTHU & A. R. RAHMAN, JEANS, SONY MUSIC INDIA, 1998, TAMIL",22:55:21-22:59:13
22:59:13,22:59:26,JINGLE: RADIO CITY,22:59:13-22:59:26
22:59:26,22:59:31,JINGLE: INIMAYANA PADALGAL,22:59:26-22:59:31
22:59:31,22:59:36,JINGLE: RADIO CITY,22:59:31-22:59:36
22:59:36,22:59:44,JINGLE: RADIO CITY,22:59:36-22:59:44
22:59:44,22:59:59,"AD: RESERVE BANK OF INDIA (RBI), BANKING SERVICES, BANKING & FINANCE, FINANCE",22:59:44-22:59:59
23:00:00,23:00:15,"AD: RESERVE BANK OF INDIA (RBI), BANKING SERVICES, BANKING & FINANCE, FINANCE",23:00:00-23:00:15
23:00:15,23:00:27,JINGLE: RADIO CITY,23:00:15-23:00:27
23:00:27,23:00:35,JINGLE: THIRUMANA MALARGAL SONG INTRO,23:00:27-23:00:35
23:00:35,23:04:41,"SONG: THIRUMANA MALARGAL, SWARNALATHA & VAIRAMUTHU, POOVELLAM UNN VAASAM, HMV, 2001, TAMIL",23:00:35-23:04:41
23:04:41,23:05:35,JINGLE: RADIO CITY,23:04:41-23:05:35
23:05:35,23:05:44,JINGLE: RADIO CITY,23:05:35-23:05:44
23:05:44,23:05:52,JINGLE: VAA VEERA SONG INTRO,23:05:44-23:05:52
23:05:52,23:11:03,"SONG: VAA VEERA, BHARATH SANKAR & VAIKOM VIJAYALAKSHMI & YUGA BHARATHI, MAAVEERAN, SONY MUSIC SOUTH, 2023, TAMIL",23:05:52-23:11:03
23:11:03,23:11:14,JINGLE: RADIO CITY,23:11:03-23:11:14
23:11:14,23:14:12,"PROGRAM: LOVE SHOT, RJ LOVE GURU",23:11:14-23:14:12
23:14:12,23:14:22,JINGLE: UYIRE UYIRE SONG INTRO,23:14:12-23:14:22
23:14:22,23:18:22,"SONG: UYIRE UYIRE, SAAGAR & NA MUTHUKUMAR, SANTHOSH SUBRAMANIYAM, SONY MUSIC SOUTH, 2008, TAMIL",23:14:22-23:18:22
23:18:22,23:18:30,JINGLE: PO INDRU NEEYAGA SONG INTRO,23:18:22-23:18:30
23:18:30,23:21:57,"SONG: PO INDRU NEEYAGA, ANIRUDH RAVICHANDER & DHANUSH, VELAI ILLA PATTADHAARI, SONY MUSIC SOUTH, 2014, TAMIL",23:18:30-23:21:57
23:21:57,23:22:10,JINGLE: RADIO CITY,23:21:57-23:22:10
23:22:10,23:22:18,JINGLE: SANTHIPOMA SONG INTRO,23:22:10-23:22:18
23:22:18,23:26:46,"SONG: SANTHIPOMA, UNNI MENON & CHINMAYI SRIPADA & ANUPAMA, ENNAKKU 20 UNAKKU 18, SONY MUSIC SOUTH, 2003, TAMIL",23:22:18-23:26:46
23:26:46,23:27:39,"AD: RADIOCITY, ALIEN SHOW BY RJ MUNNAH, RADIO, ENTERTAINMENT",23:26:46-23:27:39
23:27:39,23:27:43,JINGLE: RADIO CITY,23:27:39-23:27:43
23:27:43,23:27:52,JINGLE: RADIO CITY,23:27:43-23:27:52
23:27:52,23:27:56,JINGLE: RADIO CITY,23:27:52-23:27:56
23:27:56,23:28:03,JINGLE: VAANAM PAARTHEN SONG INTRO,23:27:56-23:28:03
23:28:03,23:32:26,"SONG: VAANAM PAARTHEN, PRADEEP KUMAR, KABALI, THINK MUSIC, 2016, TAMIL",23:28:03-23:32:26
23:32:26,23:32:35,JINGLE: RADIO CITY,23:32:26-23:32:35
23:32:35,23:35:21,"PROGRAM: LOVE SHOT, RJ LOVE GURU",23:32:35-23:35:21
23:35:21,23:35:34,JINGLE: MUN ANDHI SONG INTRO,23:35:21-23:35:34
23:35:34,23:38:36,"SONG: MUN ANDHI, HARRIS JAYARAJ & KARTHIK & MEGHA, 7 AUM ARIVU, SONY MUSIC SOUTH, 2011, TAMIL",23:35:34-23:38:36
23:38:36,23:38:40,JINGLE: RADIO CITY,23:38:36-23:38:40
23:38:40,23:38:49,JINGLE: RADIO CITY,23:38:40-23:38:49
23:38:49,23:39:00,JINGLE: ADHO MEGA OORVALAM SONG INTRO,23:38:49-23:39:00
23:39:00,23:42:49,"SONG: ADHO MEGA OORVALAM, MANO & ILAIYARAAJA, EERAMANA ROJAVE, ECHO RECORDS, 1991, TAMIL",23:39:00-23:42:49
23:42:49,23:42:57,JINGLE: RADIO CITY,23:42:49-23:42:57
23:42:57,23:43:16,JINGLE: VAIGAASI NILAVE SONG INTRO,23:42:57-23:43:16
23:43:16,23:48:24,"SONG: VAIGAASI NILAVE, HARICHARAN & MADHUSHREE & HARRIS JAYARAJ, UNNALE UNNALE, SONY MUSIC SOUTH, 2007, TAMIL",23:43:16-23:48:24
23:48:24,23:48:29,JINGLE: RADIO CITY,23:48:24-23:48:29
23:48:29,23:51:38,"PROGRAM: LOVE SHOT, RJ LOVE GURU",23:48:29-23:51:38
23:51:38,23:51:48,JINGLE: ORE NYABAGAM SONG INTRO,23:51:38-23:51:48
23:51:48,23:53:27,"SONG: ORE NYABAGAM, DEVAN EKAMBARAM, MINNALAE, SONY MUSIC SOUTH, 2001, TAMIL",23:51:48-23:53:27
23:53:27,23:53:46,JINGLE: RADIO CITY,23:53:27-23:53:46
23:53:46,23:54:05,JINGLE: RADIO CITY,23:53:46-23:54:05
23:54:05,23:54:33,JINGLE: DESAANDHIRI SONG INTRO,23:54:05-23:54:33
23:54:33,23:57:42,"SONG: DESAANDHIRI, SIDDHARTH & SANTHOSH NARAYANAN, GYPSY, THINK MUSIC, 2020, TAMIL",23:54:33-23:57:42
23:57:42,23:58:00,JINGLE: RADIO CITY,23:57:42-23:58:00
23:58:00,23:59:59,"SONG: PATTUKUTTY, YUVAN SHANKAR RAJA, RAJA RANGUSKI, THINK MUSIC, 2018, TAMIL",23:58:00-23:59:59
